station,latitude,longitude,numDocks,timestamp,year,month,day,hour,weekday,weekhour,isHoliday,windMaxSpeed.m.s,windMeanSpeed.m.s,windDirection.grades,temperature.C,relHumidity.HR,airPressure.mb,precipitation.l.m2,bikes_3h_ago,full_profile_3h_diff_bikes,full_profile_bikes,short_profile_3h_diff_bikes,short_profile_bikes,bikes,Id
7,39.474715,-0.37932,20,1400871600.0,2014,5,23,21,Friday,116,0,6.2,3.3,152.0,22.0,46.0,1000.0,0.0,0.0,5.246956928838951,5.2468261861580805,4.924219910846951,4.92273402674591,2.0,198669
7,39.474715,-0.37932,20,1400875200.0,2014,5,23,22,Friday,117,0,4.8,2.3,169.0,22.0,43.0,1001.0,0.0,0.0,5.24664989174323,5.24675324675325,4.91976225854383,4.91679049034175,4.0,198670
7,39.474715,-0.37932,20,1400878800.0,2014,5,23,23,Friday,118,0,2.3,0.5,208.0,22.0,41.0,1001.0,0.0,2.0,5.24645991808075,5.24685580579117,4.92273402674591,4.91233283803863,7.0,198671
7,39.474715,-0.37932,20,1400882400.0,2014,5,24,0,Saturday,119,0,3.6,0.9,272.0,21.3,32.0,1001.0,0.0,2.0,5.24626996664911,5.24689985961628,4.92273402674591,4.906389301634469,6.0,198672
7,39.474715,-0.37932,20,1400886000.0,2014,5,24,1,Saturday,120,0,2.1,0.5,355.0,20.0,39.0,1002.0,0.0,4.0,5.24619705125205,5.24665145932035,4.91679049034175,4.89450222882615,1.0,198673
7,39.474715,-0.37932,20,1400889600.0,2014,5,24,2,Saturday,121,0,0.8,0.3,69.0,19.2,56.0,1001.0,0.0,7.0,5.24629965482946,5.2463446017078,4.91233283803863,4.88410104011887,0.0,198674
7,39.474715,-0.37932,20,1400893200.0,2014,5,24,3,Saturday,122,0,1.0,0.3,81.0,19.1,48.0,1001.0,0.0,6.0,5.24634374634375,5.24603777998713,4.906389301634469,4.87369985141159,0.0,198675
7,39.474715,-0.37932,20,1400896800.0,2014,5,24,4,Saturday,123,0,6.3,2.4,39.0,18.4,48.0,1001.0,0.0,1.0,5.2460953495174,5.24573099415205,4.89450222882615,4.8632986627043095,0.0,198676
7,39.474715,-0.37932,20,1400900400.0,2014,5,24,5,Saturday,124,0,9.5,4.2,42.0,17.3,66.0,1001.0,0.0,0.0,5.2457884885353305,5.24542424419625,4.88410104011887,4.85884101040119,0.0,198677
7,39.474715,-0.37932,20,1400904000.0,2014,5,24,6,Saturday,125,0,11.9,6.3,44.0,17.5,73.0,1001.0,0.0,0.0,5.2454816634497305,5.24511753011344,4.87369985141159,4.855869242199111,0.0,198678
7,39.474715,-0.37932,20,1400907600.0,2014,5,24,7,Saturday,126,0,11.4,5.0,51.0,17.8,72.0,1002.0,0.0,0.0,5.2451748742543,5.244810851897331,4.8632986627043095,4.8528974739970305,0.0,198679
7,39.474715,-0.37932,20,1400911200.0,2014,5,24,8,Saturday,127,0,16.4,9.3,35.0,18.0,73.0,1002.0,0.0,0.0,5.24486812094275,5.24450420954163,4.85884101040119,4.84843982169391,0.0,198680
7,39.474715,-0.37932,20,1400914800.0,2014,5,24,9,Saturday,128,0,17.3,9.4,44.0,18.3,74.0,1002.0,0.0,0.0,5.2445614035087695,5.24419760304005,4.855869242199111,4.84101040118871,0.0,198681
7,39.474715,-0.37932,20,1400918400.0,2014,5,24,10,Saturday,129,0,11.0,3.4,120.0,19.1,72.0,1002.0,0.0,0.0,5.2442547219460804,5.2438910323863,4.8528974739970305,4.83506686478455,0.0,198682
7,39.474715,-0.37932,20,1400922000.0,2014,5,24,11,Saturday,130,0,13.1,4.5,106.0,19.6,70.0,1002.0,0.0,0.0,5.243948076248389,5.24358449757409,4.84843982169391,4.821693907875191,0.0,198683
7,39.474715,-0.37932,20,1400925600.0,2014,5,24,12,Saturday,131,0,11.2,3.2,168.0,19.8,70.0,1003.0,0.0,0.0,5.2436414664094,5.244037877016599,4.84101040118871,4.8276374442793495,13.0,198684
7,39.474715,-0.37932,20,1400929200.0,2014,5,24,13,Saturday,132,0,10.5,2.7,185.0,20.4,68.0,1003.0,0.0,0.0,5.24333489242283,5.2445496522298205,4.83506686478455,4.83358098068351,14.0,198685
7,39.474715,-0.37932,20,1400932800.0,2014,5,24,14,Saturday,133,0,14.1,4.7,125.0,18.8,74.0,1003.0,0.0,0.0,5.24302835428237,5.24465225014611,4.821693907875191,4.83358098068351,7.0,198686
7,39.474715,-0.37932,20,1400936400.0,2014,5,24,15,Saturday,134,0,16.1,5.8,88.0,18.8,74.0,1002.0,0.0,13.0,5.24348181924471,5.244754836070361,4.8276374442793495,4.83506686478455,7.0,198687
7,39.474715,-0.37932,20,1400940000.0,2014,5,24,16,Saturday,135,0,11.6,3.1,148.0,19.4,72.0,1002.0,0.0,14.0,5.24399368679488,5.244623655913981,4.83358098068351,4.83655274888559,3.0,198688
7,39.474715,-0.37932,20,1400943600.0,2014,5,24,17,Saturday,136,0,9.3,2.6,147.0,18.7,75.0,1002.0,0.0,7.0,5.244096329202709,5.24455092619646,4.83358098068351,4.84101040118871,4.0,198689
7,39.474715,-0.37932,20,1400947200.0,2014,5,24,18,Saturday,137,0,7.5,1.9,171.0,18.5,75.0,1003.0,0.0,7.0,5.2441989596119,5.24436134159168,4.83506686478455,4.83952451708767,2.0,198690
7,39.474715,-0.37932,20,1400950800.0,2014,5,24,19,Saturday,138,0,7.6,1.9,200.0,18.6,73.0,1003.0,0.0,3.0,5.24406779661017,5.2441717791411,4.83655274888559,4.83506686478455,2.0,198691
7,39.474715,-0.37932,20,1400954400.0,2014,5,24,20,Saturday,139,0,5.7,1.4,195.0,18.3,73.0,1003.0,0.0,4.0,5.24399509087721,5.24433278803459,4.84101040118871,4.84249628528975,8.0,198692
7,39.474715,-0.37932,20,1400958000.0,2014,5,24,21,Saturday,140,0,7.3,1.8,173.0,18.2,71.0,1003.0,0.0,2.0,5.24380551659654,5.24461062102004,4.83952451708767,4.84992570579495,10.0,198693
7,39.474715,-0.37932,20,1400961600.0,2014,5,24,22,Saturday,141,0,5.9,1.4,164.0,18.0,71.0,1004.0,0.0,2.0,5.24361596447145,5.24488842154457,4.83506686478455,4.861812778603269,10.0,198694
7,39.474715,-0.37932,20,1400965200.0,2014,5,24,23,Saturday,142,0,4.9,1.0,181.0,17.8,71.0,1004.0,0.0,8.0,5.243777024658169,5.2451661896138795,4.84249628528975,4.87072808320951,10.0,198695
7,39.474715,-0.37932,20,1400968800.0,2014,5,25,0,Sunday,143,0,5.7,2.4,119.0,17.7,71.0,1004.0,0.0,10.0,5.244054922582531,5.24556074766355,4.84992570579495,4.88261515601783,12.0,198696
7,39.474715,-0.37932,20,1400972400.0,2014,5,25,1,Sunday,144,0,3.6,1.2,116.0,17.7,68.0,1004.0,0.0,10.0,5.24433278803459,5.24566322060627,4.861812778603269,4.88410104011887,7.0,198697
7,39.474715,-0.37932,20,1400976000.0,2014,5,25,2,Sunday,145,0,2.2,0.6,93.0,17.7,67.0,1004.0,0.0,10.0,5.24461062102004,5.24576568157925,4.87072808320951,4.893016344725111,7.0,198698
7,39.474715,-0.37932,20,1400979600.0,2014,5,25,3,Sunday,146,0,2.2,1.2,31.0,16.8,73.0,1003.0,0.0,12.0,5.24500525762355,5.24580972960346,4.88261515601783,4.89895988112927,6.0,198699
7,39.474715,-0.37932,20,1400983200.0,2014,5,25,4,Sunday,147,0,2.1,0.6,1.0,16.2,76.0,1003.0,0.0,7.0,5.24510777498686,5.24562018220042,4.88410104011887,4.90044576523031,2.0,198700
7,39.474715,-0.37932,20,1400986800.0,2014,5,25,5,Sunday,148,0,3.9,1.6,8.0,15.5,81.0,1003.0,0.0,7.0,5.24521028037383,5.245430656934309,4.893016344725111,4.90044576523031,2.0,198701
7,39.474715,-0.37932,20,1400990400.0,2014,5,25,6,Sunday,149,0,3.3,1.1,27.0,14.9,82.0,1003.0,0.0,6.0,5.2452543659833,5.24518276305033,4.89895988112927,4.89747399702823,1.0,198702
7,39.474715,-0.37932,20,1400994000.0,2014,5,25,7,Sunday,150,0,3.0,1.2,27.0,15.1,81.0,1003.0,0.0,2.0,5.24506482887513,5.24499328545571,4.90044576523031,4.89598811292719,2.0,198703
7,39.474715,-0.37932,20,1400997600.0,2014,5,25,8,Sunday,151,0,1.6,0.2,356.0,16.7,75.0,1004.0,0.0,2.0,5.244875313905269,5.244745446053249,4.90044576523031,4.89153046062407,1.0,198704
7,39.474715,-0.37932,20,1401001200.0,2014,5,25,9,Sunday,152,0,3.6,1.3,48.0,18.0,71.0,1003.0,0.0,1.0,5.244627423499179,5.244497635588769,4.89747399702823,4.8870728083209505,1.0,198705
7,39.474715,-0.37932,20,1401004800.0,2014,5,25,10,Sunday,153,0,2.7,0.6,59.0,20.4,63.0,1003.0,0.0,2.0,5.24443795620438,5.24424985405721,4.89598811292719,4.88410104011887,1.0,198706
7,39.474715,-0.37932,20,1401008400.0,2014,5,25,11,Sunday,154,0,4.1,1.0,144.0,21.0,60.0,1004.0,0.0,1.0,5.244190120284951,5.24400210145351,4.89153046062407,4.87518573551263,1.0,198707
7,39.474715,-0.37932,20,1401012000.0,2014,5,25,12,Sunday,155,0,7.0,2.4,128.0,21.2,55.0,1003.0,0.0,1.0,5.243942313306481,5.24375437777259,4.8870728083209505,4.86627043090639,1.0,198708
7,39.474715,-0.37932,20,1401015600.0,2014,5,25,13,Sunday,156,0,11.1,6.4,127.0,20.2,55.0,1003.0,0.0,1.0,5.2436945352639,5.2435066830094,4.88410104011887,4.8632986627043095,1.0,198709
7,39.474715,-0.37932,20,1401019200.0,2014,5,25,14,Sunday,157,0,14.8,7.6,128.0,20.0,61.0,1003.0,0.0,1.0,5.24344678615214,5.243434107622269,4.87518573551263,4.855869242199111,4.0,198710
7,39.474715,-0.37932,20,1401022800.0,2014,5,25,15,Sunday,158,0,15.7,9.8,131.0,19.7,60.0,1003.0,0.0,1.0,5.24319906596614,5.24365334111468,4.86627043090639,4.861812778603269,9.0,198711
7,39.474715,-0.37932,20,1401026400.0,2014,5,25,16,Sunday,159,0,16.6,10.5,123.0,19.8,56.0,1002.0,0.0,1.0,5.24295137470083,5.243930905695611,4.8632986627043095,4.872213967310549,10.0,198712
7,39.474715,-0.37932,20,1401030000.0,2014,5,25,17,Sunday,160,0,11.8,4.5,135.0,20.7,54.0,1003.0,0.0,4.0,5.24287882325473,5.2440333780708395,4.855869242199111,4.88112927191679,7.0,198713
7,39.474715,-0.37932,20,1401033600.0,2014,5,25,18,Sunday,161,0,8.9,2.0,187.0,20.6,60.0,1003.0,0.0,9.0,5.243098114749309,5.243727389427001,4.861812778603269,4.87815750371471,0.0,198714
7,39.474715,-0.37932,20,1401037200.0,2014,5,25,19,Sunday,162,0,8.8,2.1,159.0,20.1,63.0,1003.0,0.0,10.0,5.24337574413447,5.24347978295116,4.872213967310549,4.872213967310549,1.0,198715
7,39.474715,-0.37932,20,1401040800.0,2014,5,25,20,Sunday,163,0,6.8,1.6,162.0,19.0,68.0,1003.0,0.0,7.0,5.24347826086957,5.24329054842474,4.88112927191679,4.87072808320951,2.0,198716
7,39.474715,-0.37932,20,1401044400.0,2014,5,25,21,Sunday,164,0,6.3,1.5,131.0,18.4,70.0,1003.0,0.0,0.0,5.24317226890756,5.24327635493845,4.87815750371471,4.872213967310549,5.0,198717
7,39.474715,-0.37932,20,1401048000.0,2014,5,25,22,Sunday,165,0,4.5,1.3,71.0,18.2,73.0,1004.0,0.0,1.0,5.24292466592753,5.2433204993583,4.872213967310549,4.87518573551263,6.0,198718
7,39.474715,-0.37932,20,1401051600.0,2014,5,25,23,Sunday,166,0,4.7,1.9,35.0,17.2,80.0,1005.0,1.2,2.0,5.242735441708481,5.24330630578079,4.87072808320951,4.87518573551263,5.0,198719
7,39.474715,-0.37932,20,1401055200.0,2014,5,26,0,Monday,167,0,5.9,2.9,25.0,15.1,86.0,1004.0,0.8,5.0,5.24272127895443,5.24329211385908,4.872213967310549,4.87072808320951,5.0,198720
7,39.474715,-0.37932,20,1401058800.0,2014,5,26,1,Monday,168,0,6.5,2.3,55.0,14.3,86.0,1004.0,0.0,6.0,5.24276546091015,5.2432779235928795,4.87518573551263,4.869242199108469,5.0,198721
7,39.474715,-0.37932,20,1401062400.0,2014,5,26,2,Monday,1,0,4.8,1.9,22.0,15.1,83.0,1004.0,0.0,5.0,5.24275129805729,5.24338038026362,4.87518573551263,4.87072808320951,7.0,198722
7,39.474715,-0.37932,20,1401066000.0,2014,5,26,3,Monday,2,0,6.7,2.6,33.0,16.0,80.0,1003.0,0.0,5.0,5.24273713685684,5.24336618650493,4.87072808320951,4.87072808320951,5.0,198723
7,39.474715,-0.37932,20,1401069600.0,2014,5,26,4,Monday,3,0,2.6,0.8,1.0,16.5,78.0,1003.0,0.0,5.0,5.242722977308519,5.24335199440168,4.869242199108469,4.87072808320951,5.0,198724
7,39.474715,-0.37932,20,1401073200.0,2014,5,26,5,Monday,4,0,2.3,0.3,303.0,16.1,79.0,1003.0,0.0,7.0,5.24282547830145,5.2433378039535805,4.87072808320951,4.87815750371471,5.0,198725
7,39.474715,-0.37932,20,1401076800.0,2014,5,26,6,Monday,5,0,2.1,0.2,289.0,15.3,82.0,1003.0,0.0,5.0,5.24281131525226,5.24344023323615,4.87072808320951,4.8870728083209505,7.0,198726
7,39.474715,-0.37932,20,1401080400.0,2014,5,26,7,Monday,6,0,4.0,0.9,313.0,15.7,77.0,1004.0,0.0,5.0,5.24279715385513,5.24360095621247,4.87072808320951,4.89747399702823,8.0,198727
7,39.474715,-0.37932,20,1401084000.0,2014,5,26,8,Monday,7,0,2.4,0.3,292.0,17.0,72.0,1004.0,0.0,5.0,5.24278299410976,5.243819962686571,4.87815750371471,4.9093610698365495,9.0,198728
7,39.474715,-0.37932,20,1401087600.0,2014,5,26,9,Monday,8,0,2.6,0.5,240.0,18.1,71.0,1005.0,0.0,7.0,5.24288546769302,5.24409724246487,4.8870728083209505,4.92273402674591,10.0,198729
7,39.474715,-0.37932,20,1401091200.0,2014,5,26,10,Monday,9,0,3.5,0.7,215.0,20.0,63.0,1004.0,0.0,8.0,5.24304624176337,5.244257899032299,4.89747399702823,4.93462109955424,8.0,198730
7,39.474715,-0.37932,20,1401094800.0,2014,5,26,11,Monday,10,0,4.5,1.1,217.0,21.9,53.0,1004.0,0.0,9.0,5.24326530612245,5.24453512095599,4.9093610698365495,4.9479940564636,10.0,198731
7,39.474715,-0.37932,20,1401098400.0,2014,5,26,12,Monday,11,0,4.9,1.2,179.0,23.5,46.0,1004.0,0.0,10.0,5.24354265057431,5.244870599207269,4.92273402674591,4.962852897474,11.0,198732
7,39.474715,-0.37932,20,1401102000.0,2014,5,26,13,Monday,12,0,9.8,6.0,138.0,23.1,51.0,1003.0,0.0,8.0,5.2437033582089505,5.24508946785569,4.93462109955424,4.974739970282321,9.0,198733
7,39.474715,-0.37932,20,1401105600.0,2014,5,26,14,Monday,13,0,13.3,3.5,162.0,20.5,68.0,1004.0,0.0,10.0,5.24398064478517,5.24495861988577,4.9479940564636,4.97919762258544,3.0,198734
7,39.474715,-0.37932,20,1401109200.0,2014,5,26,15,Monday,14,0,12.5,3.4,160.0,19.8,71.0,1004.0,0.0,11.0,5.24431619447359,5.24500262253045,4.962852897474,4.98662704309064,6.0,198735
7,39.474715,-0.37932,20,1401112800.0,2014,5,26,16,Monday,15,0,10.3,2.8,200.0,19.9,68.0,1004.0,0.0,9.0,5.24453512095599,5.245046620046621,4.974739970282321,4.991084695393759,6.0,198736
7,39.474715,-0.37932,20,1401116400.0,2014,5,26,17,Monday,16,0,8.0,2.0,198.0,19.9,70.0,1004.0,0.0,3.0,5.2444042900443,5.2449740691101905,4.97919762258544,4.9925705794948,4.0,198737
7,39.474715,-0.37932,20,1401120000.0,2014,5,26,18,Monday,17,0,5.6,1.5,182.0,19.9,69.0,1004.0,0.0,6.0,5.24444833012764,5.245192867964111,4.98662704309064,5.00445765230312,9.0,198738
7,39.474715,-0.37932,20,1401123600.0,2014,5,26,19,Monday,18,0,5.4,1.2,146.0,19.6,68.0,1005.0,0.0,6.0,5.2444923650775195,5.24546990619356,4.991084695393759,5.0148588410104,10.0,198739
7,39.474715,-0.37932,20,1401127200.0,2014,5,26,20,Monday,19,0,4.7,1.0,114.0,18.9,70.0,1005.0,0.0,4.0,5.244419837985901,5.24568865066418,4.9925705794948,5.02080237741456,9.0,198740
7,39.474715,-0.37932,20,1401130800.0,2014,5,26,21,Monday,20,0,2.8,0.6,69.0,17.7,75.0,1006.0,0.0,9.0,5.244638694638691,5.2459656277308495,5.00445765230312,5.02377414561664,10.0,198741
7,39.474715,-0.37932,20,1401134400.0,2014,5,26,22,Monday,21,0,1.5,0.5,36.0,17.3,77.0,1007.0,0.0,10.0,5.2449157974477,5.24635908190609,5.0148588410104,5.025260029717679,12.0,198742
7,39.474715,-0.37932,20,1401138000.0,2014,5,26,23,Monday,22,0,0.9,0.4,39.0,17.0,78.0,1008.0,0.0,9.0,5.24513459969701,5.2466359876507305,5.02080237741456,5.0222882615156,10.0,198743
7,39.474715,-0.37932,20,1401141600.0,2014,5,27,0,Tuesday,23,0,1.5,0.7,31.0,16.8,78.0,1008.0,0.0,10.0,5.245411641321451,5.246912861137,5.02377414561664,5.02080237741456,10.0,198744
7,39.474715,-0.37932,20,1401145200.0,2014,5,27,1,Tuesday,24,0,1.3,0.1,348.0,17.1,75.0,1007.0,0.0,12.0,5.2458051736192,5.24718970237055,5.025260029717679,5.0222882615156,10.0,198745
7,39.474715,-0.37932,20,1401148800.0,2014,5,27,2,Tuesday,25,0,0.5,0.1,14.0,17.3,73.0,1007.0,0.0,10.0,5.246082143897469,5.2472335468841,5.0222882615156,5.01634472511144,6.0,198746
7,39.474715,-0.37932,20,1401152400.0,2014,5,27,3,Tuesday,26,0,0.9,0.1,328.0,17.1,73.0,1007.0,0.0,10.0,5.24635908190609,5.24727738629084,5.02080237741456,5.011887072808321,6.0,198747
7,39.474715,-0.37932,20,1401156000.0,2014,5,27,4,Tuesday,27,0,2.3,0.6,310.0,16.0,77.0,1007.0,0.0,10.0,5.2466359876507305,5.2472629862567,5.0222882615156,5.0059435364041605,5.0,198748
7,39.474715,-0.37932,20,1401159600.0,2014,5,27,5,Tuesday,28,0,2.3,0.6,315.0,15.6,77.0,1007.0,0.0,6.0,5.2466798695247,5.247190356955691,5.01634472511144,4.99851411589896,4.0,198749
7,39.474715,-0.37932,20,1401163200.0,2014,5,27,6,Tuesday,29,0,2.3,0.6,317.0,15.5,76.0,1007.0,0.0,6.0,5.24672374628691,5.24711773611273,5.011887072808321,4.991084695393759,4.0,198750
7,39.474715,-0.37932,20,1401166800.0,2014,5,27,7,Tuesday,30,0,2.2,0.8,322.0,15.6,74.0,1007.0,0.0,5.0,5.24670937682003,5.247045123726349,5.0059435364041605,4.98068350668648,4.0,198751
7,39.474715,-0.37932,20,1401170400.0,2014,5,27,8,Tuesday,31,0,1.1,0.2,358.0,16.9,72.0,1007.0,0.0,4.0,5.24663677130045,5.24697251979506,4.99851411589896,4.9717682020802405,4.0,198752
7,39.474715,-0.37932,20,1401174000.0,2014,5,27,9,Tuesday,32,0,2.5,0.6,41.0,18.8,63.0,1008.0,0.0,4.0,5.24656417423713,5.246783489549981,4.991084695393759,4.96731054977712,2.0,198753
7,39.474715,-0.37932,20,1401177600.0,2014,5,27,10,Tuesday,33,0,4.1,0.9,115.0,20.2,55.0,1007.0,0.0,4.0,5.2464915856286,5.2467109093026,4.98068350668648,4.97325408618128,4.0,198754
7,39.474715,-0.37932,20,1401181200.0,2014,5,27,11,Tuesday,34,0,6.6,1.3,149.0,21.0,53.0,1007.0,0.0,4.0,5.246419005473389,5.24681296932301,4.9717682020802405,4.97622585438336,7.0,198755
7,39.474715,-0.37932,20,1401184800.0,2014,5,27,12,Tuesday,35,0,7.7,1.8,159.0,20.9,57.0,1007.0,0.0,2.0,5.24622998544396,5.24714784633295,4.96731054977712,4.98365527488856,11.0,198756
7,39.474715,-0.37932,20,1401188400.0,2014,5,27,13,Tuesday,36,0,8.3,2.1,153.0,21.0,58.0,1007.0,0.0,4.0,5.24615742897066,5.247249869041379,4.97325408618128,4.98959881129272,7.0,198757
7,39.474715,-0.37932,20,1401192000.0,2014,5,27,14,Tuesday,37,0,8.3,2.3,167.0,20.4,63.0,1006.0,0.0,7.0,5.2462595330965796,5.24706087766267,4.97622585438336,4.98959881129272,2.0,198758
7,39.474715,-0.37932,20,1401195600.0,2014,5,27,15,Tuesday,38,0,11.1,4.0,144.0,19.3,68.0,1005.0,0.0,11.0,5.24659448131331,5.24704649944713,4.98365527488856,4.99702823179792,5.0,198759
7,39.474715,-0.37932,20,1401199200.0,2014,5,27,16,Tuesday,39,0,12.4,7.3,123.0,18.5,72.0,1005.0,0.0,7.0,5.24669654811107,5.24720670391061,4.98959881129272,5.0074294205052,8.0,198760
7,39.474715,-0.37932,20,1401202800.0,2014,5,27,17,Tuesday,40,0,9.6,4.1,134.0,18.6,71.0,1004.0,0.0,2.0,5.246507566938299,5.24695955775386,4.98959881129272,5.00445765230312,1.0,198761
7,39.474715,-0.37932,20,1401206400.0,2014,5,27,18,Tuesday,41,0,5.1,1.2,137.0,19.2,63.0,1004.0,0.0,5.0,5.24649321925383,5.246712440358429,4.99702823179792,4.99851411589896,1.0,198762
7,39.474715,-0.37932,20,1401210000.0,2014,5,27,19,Tuesday,42,0,6.4,2.0,91.0,18.6,69.0,1004.0,0.0,8.0,5.24665347456641,5.24646535171932,5.0074294205052,4.98959881129272,1.0,198763
7,39.474715,-0.37932,20,1401213600.0,2014,5,27,20,Tuesday,43,0,11.3,4.8,46.0,17.8,76.0,1004.0,0.0,1.0,5.24640633183961,5.24621829183151,5.00445765230312,4.98365527488856,1.0,198764
7,39.474715,-0.37932,20,1401217200.0,2014,5,27,21,Tuesday,44,0,10.6,4.8,53.0,17.4,77.0,1004.0,0.0,1.0,5.24615921787709,5.24591308394904,4.99851411589896,4.97622585438336,0.0,198765
7,39.474715,-0.37932,20,1401220800.0,2014,5,27,22,Tuesday,45,0,11.1,5.0,49.0,17.7,73.0,1004.0,0.0,1.0,5.24591213267384,5.2456079115765,4.98959881129272,4.9702823179792,0.0,198766
7,39.474715,-0.37932,20,1401224400.0,2014,5,27,23,Tuesday,46,0,6.9,3.3,32.0,17.7,72.0,1004.0,0.0,1.0,5.24566507622483,5.2453027747077,4.98365527488856,4.962852897474,0.0,198767
7,39.474715,-0.37932,20,1401228000.0,2014,5,28,0,Wednesday,47,0,6.1,3.1,30.0,17.7,69.0,1004.0,0.0,0.0,5.24535986501425,5.24511400651466,4.97622585438336,4.96136701337296,2.0,198768
7,39.474715,-0.37932,20,1401231600.0,2014,5,28,1,Wednesday,48,0,3.3,0.8,21.0,17.8,67.0,1004.0,0.0,0.0,5.24505468931813,5.24480893386843,4.9702823179792,4.96136701337296,0.0,198769
7,39.474715,-0.37932,20,1401235200.0,2014,5,28,2,Wednesday,49,0,2.0,0.2,321.0,17.8,65.0,1003.0,0.0,0.0,5.24474954913026,5.24450389670815,4.962852897474,4.96136701337296,0.0,198770
7,39.474715,-0.37932,20,1401238800.0,2014,5,28,3,Wednesday,50,0,2.2,0.7,322.0,17.9,61.0,1002.0,0.0,2.0,5.24456079115765,5.24419889502762,4.96136701337296,4.96136701337296,0.0,198771
7,39.474715,-0.37932,20,1401242400.0,2014,5,28,4,Wednesday,51,0,1.7,0.2,299.0,18.0,63.0,1002.0,0.0,0.0,5.2442557151998095,5.24389392882066,4.96136701337296,4.96136701337296,0.0,198772
7,39.474715,-0.37932,20,1401246000.0,2014,5,28,5,Wednesday,52,0,2.3,0.4,296.0,17.5,68.0,1001.0,0.0,0.0,5.24395067473243,5.2435889980810595,4.96136701337296,4.96136701337296,0.0,198773
7,39.474715,-0.37932,20,1401249600.0,2014,5,28,6,Wednesday,53,0,2.5,0.5,255.0,16.9,72.0,1001.0,0.0,0.0,5.24364566974932,5.24340039539481,4.96136701337296,4.96433878157504,2.0,198774
7,39.474715,-0.37932,20,1401253200.0,2014,5,28,7,Wednesday,54,0,3.8,1.3,245.0,16.6,75.0,1001.0,0.0,0.0,5.24334070024427,5.243211814640389,4.96136701337296,4.96433878157504,2.0,198775
7,39.474715,-0.37932,20,1401256800.0,2014,5,28,8,Wednesday,55,0,4.1,0.8,215.0,18.6,68.0,1001.0,0.0,0.0,5.2430357662111104,5.24308139534884,4.96136701337296,4.96731054977712,3.0,198776
7,39.474715,-0.37932,20,1401260400.0,2014,5,28,9,Wednesday,56,0,4.1,0.9,264.0,21.1,53.0,1000.0,0.0,2.0,5.24284717376134,5.243067263531191,4.96433878157504,4.974739970282321,5.0,198777
7,39.474715,-0.37932,20,1401264000.0,2014,5,28,10,Wednesday,57,0,12.0,4.8,271.0,22.6,41.0,1000.0,0.0,2.0,5.24265860324475,5.2430531333565895,4.96433878157504,4.9777117384844,5.0,198778
7,39.474715,-0.37932,20,1401267600.0,2014,5,28,11,Wednesday,58,0,14.8,6.3,271.0,23.5,35.0,1000.0,0.0,3.0,5.2425282009536,5.24321339301285,4.96731054977712,4.97622585438336,8.0,198779
7,39.474715,-0.37932,20,1401271200.0,2014,5,28,12,Wednesday,59,0,13.3,5.2,266.0,24.4,32.0,1000.0,0.0,5.0,5.24251409965696,5.24319925598698,4.974739970282321,4.962852897474,5.0,198780
7,39.474715,-0.37932,20,1401274800.0,2014,5,28,13,Wednesday,60,0,12.3,4.8,256.0,24.8,31.0,999.0,0.0,5.0,5.2425,5.24324324324324,4.9777117384844,4.95096582466568,6.0,198781
7,39.474715,-0.37932,20,1401278400.0,2014,5,28,14,Wednesday,61,0,10.6,3.6,248.0,25.4,30.0,998.0,0.0,8.0,5.242660310447071,5.24293850982215,4.97622585438336,4.93016344725111,0.0,198782
7,39.474715,-0.37932,20,1401282000.0,2014,5,28,15,Wednesday,62,0,11.3,4.4,321.0,24.8,36.0,998.0,0.0,5.0,5.24264620392978,5.242633811820769,4.962852897474,4.92273402674591,0.0,198783
7,39.474715,-0.37932,20,1401285600.0,2014,5,28,16,Wednesday,63,0,13.3,4.4,82.0,20.4,66.0,998.0,0.6,6.0,5.242690228448531,5.242387261738731,4.95096582466568,4.91679049034175,1.0,198784
7,39.474715,-0.37932,20,1401289200.0,2014,5,28,17,Wednesday,64,0,11.7,4.0,85.0,20.2,65.0,998.0,0.0,0.0,5.24238549174611,5.2421407403103,4.93016344725111,4.91827637444279,1.0,198785
7,39.474715,-0.37932,20,1401292800.0,2014,5,28,18,Wednesday,65,0,10.2,3.9,79.0,18.0,78.0,999.0,2.2,0.0,5.24208079046789,5.2419523532829695,4.92273402674591,4.91530460624071,2.0,198786
7,39.474715,-0.37932,20,1401296400.0,2014,5,28,19,Wednesday,66,0,8.4,3.1,59.0,18.0,78.0,999.0,0.0,1.0,5.2418342438684205,5.2417639881471105,4.91679049034175,4.9108469539375905,2.0,198787
7,39.474715,-0.37932,20,1401300000.0,2014,5,28,20,Wednesday,67,0,14.7,7.8,39.0,17.3,79.0,1000.0,0.0,1.0,5.2415877259255,5.24157564489891,4.91827637444279,4.90787518573551,2.0,198788
7,39.474715,-0.37932,20,1401303600.0,2014,5,28,21,Wednesday,68,0,11.9,5.7,43.0,15.6,79.0,1001.0,0.8,2.0,5.24139934913994,5.2415035147853395,4.91530460624071,4.91233283803863,4.0,198789
7,39.474715,-0.37932,20,1401307200.0,2014,5,28,22,Wednesday,69,0,3.9,1.1,6.0,15.2,80.0,1002.0,0.0,2.0,5.241210994247201,5.241605669803651,4.9108469539375905,4.91976225854383,7.0,198790
